percentualProtestos,status,definicaoRisco,valorAprovado,endividamento,passivoCirculante,totalAtivo,totalPatrimonioLiquido,faturamentoBruto,scorePontualidade,percentualRisco,categoria
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,70000.0,0.0,699061.0,9796870.0,9097808.0,18790402.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,100000.0,0.0,3098791.0,16311448.0,13212656.0,32045758.0,0.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,80000.0,0.0,200293.0,828100.0,627807.0,1900333.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,525000.0,0.0,1084263.0,12980806.0,8054937.0,24083490.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,50000.0,0.0,8793244.0,28111113.0,17436471.0,30487864.0,1.0,0.0,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,100000.0,0.0,1005334.0,3390418.0,2385084.0,9323958.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,160000.0,0.0,4895367.0,4895367.0,4131004.0,7575754.0,1.0,0.0714285714285714,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,185000.0,0.0,4828855.0,25683558.0,18743273.0,46265229.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,90000.0,0.0,150059.0,1703419.0,1553359.0,3685546.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,160000.0,0.0,4868737.0,8472361.0,3472380.0,24900453.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,350000.0,0.0,2091504.0,15041556.0,12950051.0,14515382.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,50000.0,0.0,1436123.0,3778276.0,2342153.0,12992593.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,70000.0,0.0,235797.0,2125141.0,1889344.0,2524288.0,1.0,0.1071428571428571,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,160000.0,0.0,1917607.0,36924735.0,34992856.0,21236098.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,900000.0,0.0,19977448.0,41455722.0,21343873.0,42382012.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,220000.0,0.0,2407619.0,7861450.0,5390149.0,16839745.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,350000.0,0.0,91669801.0,171531991.0,75434235.0,260922605.0,0.9935589652,0.1071428571428571,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,235000.0,0.0,2407619.0,7861450.0,5390149.0,16839745.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,50000.0,0.0,562601.0,4822920.0,3999662.0,5150870.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,420000.0,0.0,2991961.0,15905142.0,12913181.0,23148252.0,1.0,0.0535714285714285,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,100000.0,0.0,218949.0,7696238.0,7286391.0,4790073.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,500000.0,0.0,2991961.0,15905142.0,12913181.0,23148252.0,1.0,0.0535714285714285,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,50000.0,0.0,104850000.0,306090000.0,200240000.0,1126664000.0,0.0,0.0,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,160000.0,0.0,218949.0,7696238.0,7286391.0,4790073.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,80000.0,0.0,103402.0,606494.0,503092.0,4772999.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,350000.0,0.0,2369296.0,14590966.0,12221669.0,13243246.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,2500000.0,0.0,18487251.0,45047845.0,26378194.0,103305665.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,170000.0,0.0,2959093.0,24618228.0,22561000.0,9139060.0,0.25,0.1071428571428571,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,350000.0,0.0,2091504.0,15041556.0,12950051.0,22828382.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,300000.0,0.0,1904578.0,7810202.0,5805887.0,19873252.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,150000.0,0.0,4828855.0,25683558.0,18743273.0,46265229.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,250000.0,0.0,2375961.0,4774632.0,2398671.0,10354594.0,0.9587531364,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,150000.0,0.0,4828855.0,25683558.0,18743273.0,46265229.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,1000000.0,0.0,9953825.0,20811945.0,10858119.0,33286596.0,0.9370702299,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,130000.0,0.0,468985.0,3903114.0,3434000.0,7817771.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,105000.0,0.0,1016003.0,4152165.0,2746154.0,9372241.0,0.8866584856,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,50000.0,0.0,8258925.0,35070822.0,21752533.0,43917342.0,1.0,0.0714285714285714,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,60000.0,0.0,323191.0,1488698.0,1165407.0,3218464.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,50000.0,0.0,15889843.0,118886939.0,102987096.0,66129082.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,800000.0,0.0,2253845.0,47681814.0,45427968.0,29142843.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,600000.0,0.0,86495339.0,345824174.0,245430146.0,387672746.0,0.9999999763,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,145000.0,0.0,10407632.0,14369543.0,3959940.0,61923384.0,1.0,0.0,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,170000.0,0.0,4250632.0,5806308.0,1101916.0,2047885.0,1.0,0.0535714285714285,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,150000.0,0.0,4828855.0,25683558.0,18743273.0,46265229.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,250000.0,0.0,1917607.0,36924735.0,34992856.0,21236098.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,650000.0,0.0,2239479.0,18882820.0,16441174.0,31707660.0,0.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,100000.0,0.0,387538.0,4015491.0,743265.0,5597867.0,0.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,1100000.0,0.0,9784101.0,12758967.0,7382989.0,43053130.0,0.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,50000.0,0.0,551222.0,2175062.0,1623839.0,6834603.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,60000.0,0.0,161331.0,3204216.0,3042884.0,2303078.0,0.567622393,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,100000.0,0.0,1332062.0,3954907.0,2622845.0,4979494.0,0.9919593816,0.0535714285714285,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,300000.0,0.0,2289522.0,3473273.0,1066900.0,19441308.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,70000.0,0.0,657592.0,13970616.0,13313024.0,25852518.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,80000.0,0.0,1037009.0,3762616.0,2725606.0,2970327.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,80000.0,0.0,200293.0,828100.0,627807.0,1900333.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,100000.0,0.0,766760.0,12451455.0,11684694.0,6941291.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,100000.0,0.0,610645.0,7195638.0,4531097.0,13213034.0,1.0,0.1071428571428571,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,100000.0,0.0,1894556.0,9147367.0,7252810.0,8856332.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,380000.0,0.0,61446010.0,64437727.0,1376433.0,200771296.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,50000.0,0.0,1963467.0,2093467.0,130000.0,4311053.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,70000.0,0.0,5946642.0,7221378.0,554705.0,38547815.0,0.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,160000.0,0.0,2200921.0,4517091.0,2316169.0,8833287.0,1.0,0.0535714285714285,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,70000.0,0.0,7657273.0,61219436.0,53562162.0,42267812.0,0.8644430654,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,800000.0,0.0,7501813.0,26279924.0,17140672.0,10701729.0,0.9837729653,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,100000.0,0.0,246242.0,17967742.0,13358136.0,18296066.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,70000.0,0.0,46142463.0,55236137.0,9060386.0,95265517.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,50000.0,0.0,180435.0,6100398.0,5919962.0,18153616.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,50000.0,0.0,161331.0,3204216.0,3042884.0,2303078.0,0.567622393,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,80000.0,0.0,173258.0,2702235.0,627807.0,2003041.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,50000.0,0.0,216968.0,870117.0,653148.0,2546820.0,0.9484933045,0.0535714285714285,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,80000.0,0.0,291453.0,7574818.0,7283365.0,4925896.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,90000.0,0.0,347882.0,2846875.0,2461402.0,3491247.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,60000.0,0.0,790495.0,2444687.0,1432244.0,1968864.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,2100000.0,0.0,15287028.0,43189402.0,6401311.0,52035308.0,0.999998784,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,170000.0,0.0,18458725.0,30795864.0,12288169.0,73827926.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,160000.0,0.0,2709429.0,11588761.0,8879331.0,7999503.0,0.9723027327,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,1500000.0,0.0,23790723.0,94195502.0,39062853.0,123692367.0,0.9999930711,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,150000.0,0.0,4868737.0,8472361.0,3472380.0,24900453.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,400000.0,0.0,6200559.0,47231199.0,34885321.0,59988161.0,0.9805018025,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,500000.0,0.0,6200559.0,47231199.0,34885321.0,59988161.0,0.9805018025,0.0892857142857142,Bom
0.0,AprovadoComite,De 0 a 10 % - Muito Baixo,1100000.0,0.0,7501813.0,26279924.0,17140672.0,10701729.0,0.9837729653,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,850000.0,0.0,10947843.0,25063647.0,14115803.0,49147996.0,0.9737171367,0.0357142857142857,Bom
0.0,AprovadoComite,De 0 a 10 % - Muito Baixo,1000000.0,0.0,10947843.0,25063647.0,14115803.0,49147996.0,0.9737171367,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,90000.0,0.0,291453.0,7574818.0,7283365.0,4925896.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,60000.0,0.0,3262639.0,7209213.0,3946574.0,15539531.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,60000.0,0.0,1435883.0,15904174.0,14468290.0,9914981.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,800000.0,0.0,7501813.0,26279924.0,17140672.0,10701729.0,0.9837729653,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,650000.0,0.0,2239479.0,18882820.0,16441174.0,31707660.0,0.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,50000.0,0.0,6980943.0,15179855.0,6496091.0,59829251.0,0.8890939632,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,300000.0,0.0,1269604.0,3323683.0,2054079.0,13983957.0,0.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,70000.0,0.0,2717760.0,4560179.0,873851.0,14102425.0,0.9174951162,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,1350000.0,0.0,3151600.0,40273700.0,7454186.0,23332402.0,0.9778143947,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,350000.0,0.0,1269604.0,3323683.0,2054079.0,13983957.0,0.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,500000.0,0.0,2369296.0,14590966.0,12221669.0,13243246.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,150000.0,0.0,792872.0,12339118.0,10546246.0,10029382.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,70000.0,0.0,442499.0,1543520.0,778288.0,5110563.0,0.0,0.0535714285714285,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,300000.0,0.0,3021394.0,15963769.0,10934450.0,16058693.0,0.0,0.0535714285714285,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,120000.0,0.0,4189577.0,10917722.0,6728145.0,23942754.0,0.949152378,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,1800000.0,0.0,18107521.0,48535495.0,24934123.0,116830799.0,0.9888857194,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,150000.0,0.0,492831.0,5267364.0,2692664.0,4348123.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,200000.0,0.0,3926535.0,6993382.0,2972924.0,17601477.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,420000.0,0.0,3451560.0,15229880.0,11778319.0,47530891.0,0.9895547454,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,100000.0,0.0,76334948.0,276266217.0,193797364.0,403406208.0,0.0,0.0535714285714285,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,50000.0,0.0,25519299.0,27866216.0,2346917.0,101606651.0,0.9469300958,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,300000.0,0.0,13071823.0,39062454.0,24241885.0,34142426.0,1.0,0.0892857142857142,Bom
0.0,AprovadoComite,De 0 a 10 % - Muito Baixo,6000000.0,0.0,90219101.0,474829932.0,333090313.0,316111426.0,0.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,50000.0,0.0,657005.0,1554924.0,897918.0,4631743.0,1.0,0.0,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,60000.0,0.0,341818.0,1425113.0,873590.0,2613562.0,1.0,0.0535714285714285,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,100000.0,0.0,680927.0,4668405.0,2868815.0,6313954.0,0.9968862534,0.1071428571428571,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,400000.0,0.0,690323.0,21707575.0,19145147.0,5139435.0,0.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,100000.0,0.0,150059.0,1703419.0,1553359.0,3685546.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,350000.0,0.0,525107.0,6492744.0,5967637.0,10932757.0,0.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,70000.0,0.0,305165.0,2238975.0,1929536.0,5173808.0,1.0,0.0535714285714285,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,150000.0,0.0,736138.0,4790991.0,3895228.0,11762657.0,1.0,0.0357142857142857,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,50000.0,0.0,447255.0,859048.0,365329.0,943657.0,1.0,0.0535714285714285,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,330000.0,0.0,160045.0,6067268.0,2294990.0,18190968.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,60000.0,0.0,354758.0,1786014.0,1431256.0,10025733.0,0.9962616846,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,377000.0,0.0,160045.0,6067268.0,2294990.0,18190968.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,350000.0,0.0,747562.0,3121784.0,2374221.0,7851499.0,1.0,0.0892857142857142,Bom
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,100000.0,0.0,738679.0,11529540.0,10790860.0,6150463.0,1.0,0.0357142857142857,Bom
